position,T,heat_flux
0.852750,303.672821,2005.353230
0.853000,303.670706,2005.281042
0.853250,303.668601,1994.680425
0.853500,303.666497,1994.608656
0.853750,303.664405,1984.058256
0.854000,303.662312,1983.986905
0.854250,303.660230,1973.486521
0.854500,303.658148,1973.415585
0.854750,303.656078,1962.965017
0.855000,303.654007,1962.894493
0.855250,303.651947,1952.493539
0.855500,303.649888,1952.423427
0.855750,303.647839,1942.071888
0.856000,303.645791,1942.002184
0.856250,303.643753,1931.699860
0.856500,303.641716,1931.630562
0.856750,303.639689,1921.377256
0.857000,303.637662,1921.308362
0.857250,303.635646,1911.103875
0.857500,303.633630,1911.035383
0.857750,303.631625,1900.879518
0.858000,303.629620,1900.811426
0.858250,303.627626,1890.703985
0.858500,303.625631,1890.636291
0.858750,303.623648,1880.577079
0.859000,303.621664,1880.509780
0.859250,303.619691,1870.498601
0.859500,303.617718,1870.431695
0.859750,303.615755,1860.468354
0.860000,303.613793,1860.401840
0.860250,303.611841,1850.486143
0.860500,303.609889,1850.420018
0.860750,303.607947,1840.551771
0.861000,303.606006,1840.486033
0.861250,303.604075,1830.665042
0.861500,303.602144,1830.599689
0.861750,303.600223,1820.825763
0.862000,303.598303,1820.760793
0.862250,303.596392,1811.033739
0.862500,303.594482,1810.969150
0.862750,303.592582,1801.288776
0.863000,303.590682,1801.224566
0.863250,303.588792,1791.590682
0.863500,303.586902,1791.526849
0.863750,303.585022,1781.939264
0.864000,303.583143,1781.875806
0.864250,303.581273,1772.334331
0.864500,303.579404,1772.271246
0.864750,303.577544,1762.775692
0.865000,303.575685,1762.712978
0.865250,303.573835,1753.263156
0.865500,303.571986,1753.200811
0.865750,303.570147,1743.796533
0.866000,303.568307,1743.734555
0.866250,303.566478,1734.375635
0.866500,303.564648,1734.314021
0.866750,303.562829,1725.000272
0.867000,303.561009,1724.939021
0.867250,303.559199,1715.670257
0.867500,303.557390,1715.609367
0.867750,303.555590,1706.385401
0.868000,303.553790,1706.324870
0.868250,303.552000,1697.145518
0.868500,303.550209,1697.085345
0.868750,303.548429,1687.950423
0.869000,303.546648,1687.890604
0.869250,303.544877,1678.799928
0.869500,303.543107,1678.740462
0.869750,303.541345,1669.693849
0.870000,303.539584,1669.634735
0.870250,303.537832,1660.632002
0.870500,303.536081,1660.573237
0.870750,303.534339,1651.614202
0.871000,303.532596,1651.555785
0.871250,303.530864,1642.640267
0.871500,303.529131,1642.582195
0.871750,303.527408,1633.710013
0.872000,303.525684,1633.652285
0.872250,303.523970,1624.823258
0.872500,303.522257,1624.765872
0.872750,303.520552,1615.979822
0.873000,303.518847,1615.922775
0.873250,303.517152,1607.179522
0.873500,303.515457,1607.122813
0.873750,303.513771,1598.422178
0.874000,303.512085,1598.365806
0.874250,303.510408,1589.707611
0.874500,303.508731,1589.651573
0.874750,303.507063,1581.035641
0.875000,303.505395,1580.979936
0.875250,303.503737,1572.406090
0.875500,303.502078,1572.350716
0.875750,303.500429,1563.818780
0.876000,303.498779,1563.763735
0.876250,303.497138,1555.273533
0.876500,303.495498,1555.218815
0.876750,303.493866,1546.770172
0.877000,303.492235,1546.715780
0.877250,303.490612,1538.308522
0.877500,303.488989,1538.254453
0.877750,303.487376,1529.888405
0.878000,303.485762,1529.834658
0.878250,303.484157,1521.509648
0.878500,303.482552,1521.456220
0.878750,303.480956,1513.172075
0.879000,303.479360,1513.118966
0.879250,303.477772,1504.875512
0.879500,303.476185,1504.822720
0.879750,303.474606,1496.619786
0.880000,303.473028,1496.567309
0.880250,303.471457,1488.404725
0.880500,303.469887,1488.352561
0.880750,303.468326,1480.230155
0.881000,303.466765,1480.178302
0.881250,303.465212,1472.095905
0.881500,303.463659,1472.044362
0.881750,303.462115,1464.001804
0.882000,303.460571,1463.950569
0.882250,303.459035,1455.947681
0.882500,303.457499,1455.896753
0.882750,303.455972,1447.933367
0.883000,303.454444,1447.882743
0.883250,303.452925,1439.958692
0.883500,303.451406,1439.908371
0.883750,303.449896,1432.023486
0.884000,303.448385,1431.973466
0.884250,303.446883,1424.127582
0.884500,303.445381,1424.077862
0.884750,303.443887,1416.270812
0.885000,303.442393,1416.221390
0.885250,303.440907,1408.453008
0.885500,303.439422,1408.403882
0.885750,303.437944,1400.674004
0.886000,303.436467,1400.625173
0.886250,303.434997,1392.933634
0.886500,303.433528,1392.885096
0.886750,303.432067,1385.231732
0.887000,303.430606,1385.183486
0.887250,303.429153,1377.568134
0.887500,303.427700,1377.520177
0.887750,303.426254,1369.942674
0.888000,303.424809,1369.895006
0.888250,303.423372,1362.355189
0.888500,303.421935,1362.307808
0.888750,303.420506,1354.805517
0.889000,303.419077,1354.758420
0.889250,303.417656,1347.293493
0.889500,303.416235,1347.246680
0.889750,303.414821,1339.818956
0.890000,303.413408,1339.772424
0.890250,303.412003,1332.381743
0.890500,303.410597,1332.335493
0.890750,303.409200,1324.981695
0.891000,303.407802,1324.935724
0.891250,303.406412,1317.618651
0.891500,303.405022,1317.572956
0.891750,303.403640,1310.292450
0.892000,303.402258,1310.247031
0.892250,303.400884,1303.002932
0.892500,303.399509,1302.957788
0.892750,303.398142,1295.749940
0.893000,303.396775,1295.705069
0.893250,303.395416,1288.533315
0.893500,303.394057,1288.488715
0.893750,303.392705,1281.352899
0.894000,303.391354,1281.308569
0.894250,303.390010,1274.208534
0.894500,303.388666,1274.164472
0.894750,303.387329,1267.100064
0.895000,303.385993,1267.056269
0.895250,303.384663,1260.027333
0.895500,303.383334,1259.983803
0.895750,303.382013,1252.990185
0.896000,303.380691,1252.946918
0.896250,303.379377,1245.988465
0.896500,303.378062,1245.945460
0.896750,303.376755,1239.022018
0.897000,303.375448,1238.979274
0.897250,303.374149,1232.090691
0.897500,303.372849,1232.048206
0.897750,303.371557,1225.194329
0.898000,303.370264,1225.152102
0.898250,303.368979,1218.332780
0.898500,303.367694,1218.290810
0.898750,303.366416,1211.505892
0.899000,303.365138,1211.464176
0.899250,303.363867,1204.713512
0.899500,303.362597,1204.672050
0.899750,303.361333,1197.955489
0.900000,303.360069,1197.914279
0.900250,303.358813,1191.231673
0.900500,303.357556,1191.190713
0.900750,303.356307,1184.541912
0.901000,303.355057,1184.501202
0.901250,303.353815,1177.886058
0.901500,303.352572,1177.845596
0.901750,303.351337,1171.263960
0.902000,303.350101,1171.223744
0.902250,303.348873,1164.675471
0.902500,303.347644,1164.635500
0.902750,303.346423,1158.120441
0.903000,303.345201,1158.080714
0.903250,303.343986,1151.598724
0.903500,303.342771,1151.559240
0.903750,303.341564,1145.110172
0.904000,303.340356,1145.070928
0.904250,303.339155,1138.654638
0.904500,303.337954,1138.615634
0.904750,303.336759,1132.231977
0.905000,303.335565,1132.193211
0.905250,303.334377,1125.842042
0.905500,303.333190,1125.803513
0.905750,303.332009,1119.484689
0.906000,303.330828,1119.446396
0.906250,303.329654,1113.159773
0.906500,303.328480,1113.121714
0.906750,303.327312,1106.867150
0.907000,303.326144,1106.829324
0.907250,303.324983,1100.606676
0.907500,303.323823,1100.569082
0.907750,303.322668,1094.378209
0.908000,303.321514,1094.340845
0.908250,303.320366,1088.181605
0.908500,303.319218,1088.144471
0.908750,303.318077,1082.016724
0.909000,303.316935,1081.979817
0.909250,303.315800,1075.883422
0.909500,303.314666,1075.846742
0.909750,303.313537,1069.781560
0.910000,303.312409,1069.745105
0.910250,303.311287,1063.710997
0.910500,303.310165,1063.674766
0.910750,303.309049,1057.671593
0.911000,303.307933,1057.635585
0.911250,303.306824,1051.663209
0.911500,303.305715,1051.627421
0.911750,303.304612,1045.685704
0.912000,303.303509,1045.650137
0.912250,303.302412,1039.738942
0.912500,303.301315,1039.703594
0.912750,303.300225,1033.822784
0.913000,303.299134,1033.787654
0.913250,303.298050,1027.937092
0.913500,303.296965,1027.902178
0.913750,303.295887,1022.081730
0.914000,303.294809,1022.047031
0.914250,303.293737,1016.256561
0.914500,303.292665,1016.222076
0.914750,303.291599,1010.461449
0.915000,303.290534,1010.427177
0.915250,303.289474,1004.696259
0.915500,303.288414,1004.662198
0.915750,303.287360,998.960856
0.916000,303.286306,998.927005
0.916250,303.285259,993.255104
0.916500,303.284211,993.221463
0.916750,303.283169,987.578871
0.917000,303.282128,987.545438
0.917250,303.281092,981.932023
0.917500,303.280056,981.898796
0.917750,303.279026,976.314426
0.918000,303.277996,976.281405
0.918250,303.276972,970.725949
0.918500,303.275948,970.693132
0.918750,303.274930,965.166458
0.919000,303.273912,965.133845
0.919250,303.272900,959.635824
0.919500,303.271888,959.603413
0.919750,303.270881,954.133913
0.920000,303.269875,954.101703
0.920250,303.268874,948.660597
0.920500,303.267873,948.628586
0.920750,303.266878,943.215745
0.921000,303.265884,943.183933
0.921250,303.264894,937.799227
0.921500,303.263905,937.767612
0.921750,303.262922,932.410914
0.922000,303.261938,932.379495
0.922250,303.260960,927.050677
0.922500,303.259982,927.019454
0.922750,303.259010,921.718389
0.923000,303.258038,921.687360
0.923250,303.257071,916.413921
0.923500,303.256104,916.383085
0.923750,303.255143,911.137147
0.924000,303.254182,911.106503
0.924250,303.253227,905.887939
0.924500,303.252271,905.857486
0.924750,303.251321,900.666172
0.925000,303.250371,900.635908
0.925250,303.249426,895.471719
0.925500,303.248482,895.441644
0.925750,303.247543,890.304455
0.926000,303.246604,890.274567
0.926250,303.245670,885.164256
0.926500,303.244736,885.134555
0.926750,303.243808,880.050997
0.927000,303.242880,880.021481
0.927250,303.241957,874.964553
0.927500,303.241034,874.935222
0.927750,303.240116,869.904803
0.928000,303.239198,869.875654
0.928250,303.238286,864.871622
0.928500,303.237374,864.842655
0.928750,303.236467,859.864887
0.929000,303.235560,859.836103
0.929250,303.234658,854.884478
0.929500,303.233756,854.855874
0.929750,303.232860,849.930273
0.930000,303.231963,849.901847
0.930250,303.231072,845.002150
0.930500,303.230181,844.973902
0.930750,303.229294,840.099988
0.931000,303.228408,840.071917
0.931250,303.227527,835.223668
0.931500,303.226646,835.195773
0.931750,303.225770,830.373069
0.932000,303.224894,830.345349
0.932250,303.224024,825.548073
0.932500,303.223153,825.520527
0.932750,303.222287,820.748560
0.933000,303.221421,820.721187
0.933250,303.220561,815.974412
0.933500,303.219700,815.947211
0.933750,303.218844,811.225511
0.934000,303.217988,811.198482
0.934250,303.217138,806.501740
0.934500,303.216287,806.474881
0.934750,303.215441,801.802982
0.935000,303.214595,801.776291
0.935250,303.213755,797.129120
0.935500,303.212914,797.102596
0.935750,303.212078,792.480038
0.936000,303.211242,792.453681
0.936250,303.210411,787.855619
0.936500,303.209580,787.829428
0.936750,303.208754,783.255750
0.937000,303.207927,783.229724
0.937250,303.207106,778.680315
0.937500,303.206285,778.654453
0.937750,303.205468,781.071466
0.938000,303.204651,774.103500
0.938250,303.203840,769.602290
0.938500,303.203028,769.576753
0.938750,303.202221,765.099473
0.939000,303.201414,765.074097
0.939250,303.200611,760.620635
0.939500,303.199809,760.595419
0.939750,303.199011,756.165663
0.940000,303.198214,756.140607
0.940250,303.197421,751.734447
0.940500,303.196628,751.709549
0.940750,303.195840,747.326873
0.941000,303.195051,747.302132
0.941250,303.194268,742.942831
0.941500,303.193484,742.918246
0.941750,303.192705,738.582209
0.942000,303.191926,738.557780
0.942250,303.191151,734.244898
0.942500,303.190377,734.220623
0.942750,303.189607,729.930787
0.943000,303.188837,729.906665
0.943250,303.188071,725.639766
0.943500,303.187306,725.615798
0.943750,303.186545,721.371727
0.944000,303.185784,721.347911
0.944250,303.185028,717.126561
0.944500,303.184271,717.102896
0.944750,303.183519,712.904160
0.945000,303.182767,712.880644
0.945250,303.182020,708.704415
0.945500,303.181272,708.681049
0.945750,303.180529,704.527219
0.946000,303.179786,704.504002
0.946250,303.179047,700.372466
0.946500,303.178308,700.349396
0.946750,303.177574,696.240049
0.947000,303.176839,696.217125
0.947250,303.176109,692.129861
0.947500,303.175379,692.107083
0.947750,303.174653,688.041797
0.948000,303.173928,688.019164
0.948250,303.173206,683.975751
0.948500,303.172485,683.953262
0.948750,303.171767,679.931619
0.949000,303.171050,679.909273
0.949250,303.170337,675.909296
0.949500,303.169624,675.887093
0.949750,303.168916,671.908678
0.950000,303.168207,671.886616
0.950250,303.167502,667.929661
0.950500,303.166798,667.907740
0.950750,303.166097,663.972143
0.951000,303.165397,663.950362
0.951250,303.164701,660.036020
0.951500,303.164004,660.014377
0.951750,303.163312,656.121189
0.952000,303.162620,656.099685
0.952250,303.161932,652.227550
0.952500,303.161244,652.206183
0.952750,303.160560,648.355000
0.953000,303.159876,648.333769
0.953250,303.159197,644.503437
0.953500,303.158517,644.482342
0.953750,303.157841,640.672762
0.954000,303.157165,640.651802
0.954250,303.156493,636.862874
0.954500,303.155822,636.842048
0.954750,303.155154,633.073673
0.955000,303.154486,633.052980
0.955250,303.153822,629.305059
0.955500,303.153158,629.284499
0.955750,303.152499,625.556933
0.956000,303.151839,625.536504
0.956250,303.151183,621.829196
0.956500,303.150527,621.808899
0.956750,303.149875,618.121750
0.957000,303.149223,618.101583
0.957250,303.148575,614.434497
0.957500,303.147927,614.414460
0.957750,303.147282,610.767340
0.958000,303.146638,610.747431
0.958250,303.145998,607.120180
0.958500,303.145357,607.100400
0.958750,303.144721,603.492922
0.959000,303.144084,603.473269
0.959250,303.143451,599.885469
0.959500,303.142818,599.865942
0.959750,303.142189,596.297725
0.960000,303.141560,596.278324
0.960250,303.140935,592.729595
0.960500,303.140310,592.710318
0.960750,303.139688,589.180982
0.961000,303.139067,589.161830
0.961250,303.138449,585.651793
0.961500,303.137831,585.632764
0.961750,303.137217,582.141933
0.962000,303.136603,582.123026
0.962250,303.135993,578.651307
0.962500,303.135383,578.632522
0.962750,303.134776,575.179822
0.963000,303.134169,575.161158
0.963250,303.133566,571.727385
0.963500,303.132963,571.708842
0.963750,303.132364,568.293903
0.964000,303.131764,568.275479
0.964250,303.131168,564.879283
0.964500,303.130572,564.860979
0.964750,303.129980,561.483433
0.965000,303.129388,561.465247
0.965250,303.128799,558.106262
0.965500,303.128210,558.088194
0.965750,303.127625,554.747677
0.966000,303.127040,554.729726
0.966250,303.126458,551.407589
0.966500,303.125877,551.389754
0.966750,303.125299,548.085905
0.967000,303.124721,548.068186
0.967250,303.124146,544.782537
0.967500,303.123571,544.764932
0.967750,303.123000,541.497394
0.968000,303.122429,541.479903
0.968250,303.121861,538.230387
0.968500,303.121293,538.213009
0.968750,303.120729,534.981426
0.969000,303.120165,534.964161
0.969250,303.119604,531.750423
0.969500,303.119043,531.733270
0.969750,303.118485,528.537288
0.970000,303.117928,528.520247
0.970250,303.117374,525.341936
0.970500,303.116820,525.325005
0.970750,303.116269,522.164276
0.971000,303.115718,522.147456
0.971250,303.115170,519.004223
0.971500,303.114623,518.987512
0.971750,303.114079,515.861689
0.972000,303.113535,515.845087
0.972250,303.112994,512.736588
0.972500,303.112453,512.720094
0.972750,303.111915,509.628833
0.973000,303.111378,509.612446
0.973250,303.110844,506.538339
0.973500,303.110309,506.522059
0.973750,303.109778,503.465020
0.974000,303.109247,503.448846
0.974250,303.108719,500.408791
0.974500,303.108191,500.392722
0.974750,303.107667,497.369567
0.975000,303.107142,497.353603
0.975250,303.106621,494.347264
0.975500,303.106099,494.331404
0.975750,303.105581,491.341798
0.976000,303.105063,491.326041
0.976250,303.104547,488.353084
0.976500,303.104032,488.337431
0.976750,303.103520,485.381040
0.977000,303.103008,485.365489
0.977250,303.102499,482.425583
0.977500,303.101991,482.410133
0.977750,303.101485,479.486629
0.978000,303.100979,479.471281
0.978250,303.100476,476.564097
0.978500,303.099974,476.548849
0.978750,303.099474,473.657905
0.979000,303.098974,473.642757
0.979250,303.098478,470.767971
0.979500,303.097981,470.752922
0.979750,303.097488,467.894213
0.980000,303.096994,467.879263
0.980250,303.096504,465.036552
0.980500,303.096013,465.021700
0.980750,303.095525,462.194905
0.981000,303.095038,462.180151
0.981250,303.094553,459.369194
0.981500,303.094069,459.354537
0.981750,303.093587,456.559338
0.982000,303.093106,456.544777
0.982250,303.092627,453.765257
0.982500,303.092148,453.750792
0.982750,303.091673,450.986873
0.983000,303.091197,450.972503
0.983250,303.090724,448.224106
0.983500,303.090251,448.209831
0.983750,303.089781,445.476878
0.984000,303.089312,445.462697
0.984250,303.088844,442.745111
0.984500,303.088377,442.731023
0.984750,303.087913,440.028727
0.985000,303.087449,440.014732
0.985250,303.086988,437.327649
0.985500,303.086527,437.313746
0.985750,303.086068,434.641798
0.986000,303.085610,434.627987
0.986250,303.085154,431.971099
